date,method,target,products,period,time_start,time_end,status,status_text,area_name,zone_code,region,boundary_text,area_sq_km,centroid_lat,centroid_lon,map_url,map_id,observed_via,first_seen
2021-09-02,ground,adult,Evergreen 5-25; DeltaGard,evening,19:30,22:30,complete,COMPLETE,Portion of Rural West Lodi,L14,Lodi,"North to Hwy 12, South to White Sough, East to 1/2 mile west of I-5, West to 2 & 1/3 miles west of I-5",10.1623,38.100254,-121.415963,https://www.google.com/maps/d/viewer?mid=1sYH5f6uQ2kZKy3FfeC0zkGhtJW60FURz,1sYH5f6uQ2kZKy3FfeC0zkGhtJW60FURz,wayback:20210902093910,2026-07-27T10:51:21Z
2021-09-02,ground,adult,Evergreen 5-25; DeltaGard,evening,19:30,22:30,complete,COMPLETE,Rural South Delta,D30,Delta,"Portions of Upper Jones Tract, Union Island and Drexler Tract",16.8895,37.892875,-121.477942,https://www.google.com/maps/d/viewer?mid=1i5uFt65faYfsvGRy9wf93xfhVs3QmKj_,1i5uFt65faYfsvGRy9wf93xfhVs3QmKj_,wayback:20210902093910,2026-07-27T10:51:21Z
2021-09-03,ground,adult,Evergreen 5-25; DeltaGard,morning,04:00,07:00,complete,COMPLETE,Portion of Farmington Area,E16,Escalon,"North to Hwy 4, South to one mile south of Hwy 4, East to 1/2 mile east of Escalon-Bellota Rd., West to 1/2 mile west of Escalon-Bellota Rd. (Added 9/2/21)",2.6174,37.92281,-120.999966,https://www.google.com/maps/d/viewer?mid=1e98hdgpLKPuy7BvLzie6nhCtZBZGbwD1,1e98hdgpLKPuy7BvLzie6nhCtZBZGbwD1,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-03,ground,adult,Evergreen 5-25; DeltaGard,morning,04:00,07:00,complete,COMPLETE,Portion of Rural East Lodi,L3,Lodi,"North to E. Sargent Rd., South to E. Harney Ln., East to one mile east of Tully Rd., West to Tully Rd. (Added 9/2/21)",5.6911,38.117387,-121.123846,https://www.google.com/maps/d/viewer?mid=1CcmBWbKNLi71Ywn0Ll8_JToDyRF1e86i,1CcmBWbKNLi71Ywn0Ll8_JToDyRF1e86i,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-03,ground,adult,Evergreen 5-25; DeltaGard,morning,04:00,07:00,complete,COMPLETE,Portion of Rural South County - Division Rd. Area,SC8B,South County,"North to Avenue D & Division Rd., South to San Joaquin and Stanislaus Rivers, East to Stanislaus River / Ave D, West to Two Rivers Rd. (moved from 9/2/21 schedule)",7.575,37.683736,-121.23097,https://www.google.com/maps/d/viewer?mid=12pIzSEWaFB7oKf8CyTs4Ubweu52hngAB,12pIzSEWaFB7oKf8CyTs4Ubweu52hngAB,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-03,ground,adult,Evergreen 5-25; DeltaGard,morning,04:00,07:00,complete,COMPLETE,Portion of Rural SoutheastLodi,L16,Lodi,"North to E. Kettleman Ln., South to Tokay Colony Rd., East to Jack Tone Rd., West to Hibbard Rd. (Added 9/2/21)",5.4487,38.100392,-121.158371,https://www.google.com/maps/d/viewer?mid=1DUWhMyDnPVNar92IhLuoouhPFlUDXvpK,1DUWhMyDnPVNar92IhLuoouhPFlUDXvpK,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-03,ground,adult,Evergreen 5-25; DeltaGard,morning,04:00,07:00,complete,COMPLETE,Portion of Southwest Tracy,T24,Tracy,"North to W. Schulte Rd., South to Western Pacific RR, East to Corral Hollow Rd., West to Lammers Rd. (Added 9/2/21)",2.4286,37.723344,-121.466573,https://www.google.com/maps/d/viewer?mid=1jQtP48kCzXy_SAdTO4Og851NV8rm6puG,1jQtP48kCzXy_SAdTO4Og851NV8rm6puG,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-03,ground,adult,Evergreen 5-25; DeltaGard,morning,04:00,07:00,scheduled,,Ripon Sewer,R2,Ripon,"North to Doak Rd., South to Stanislaus County Line, East to Stockton Ave., West to Robert Ave. (Added 9/2/21) COMPELTE",0.7947,37.726509,-121.130382,https://www.google.com/maps/d/viewer?mid=1UVI-M5eTIEkrLZvrJx2Qwxb6K_VYNYkN,1UVI-M5eTIEkrLZvrJx2Qwxb6K_VYNYkN,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-03,ground,adult,Evergreen 5-25; DeltaGard,morning,04:00,07:00,complete,COMPLETE,Rural North Victor,L13,Lodi,"North to Schmeidt Rd., South to .25 miles south of Kirschenman Rd., East to Mokelumne River, West to Bruella Rd. (Added 9/2/21)",0.8643,38.14948,-121.200429,https://www.google.com/maps/d/viewer?mid=1V7P5x_TBOE9iyAM4Qso7iysno1I4HtNl,1V7P5x_TBOE9iyAM4Qso7iysno1I4HtNl,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-08,ground,adult,Evergreen 5-25; DeltaGard,morning,04:00,07:00,complete,COMPLETE,Portion of North Escalon,E18b,Escalon,"North to Mahon Rd., South to California St., East to Campbell Ave., West to Escalon-Bellota Rd.",2.4109,37.803291,-120.987973,https://www.google.com/maps/d/viewer?mid=1G2t1pochbjwb2_bP3tx2GNdZ4FphWamy,1G2t1pochbjwb2_bP3tx2GNdZ4FphWamy,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-09,aerial,adult,Dibrom,evening,19:30,22:00,scheduled,,"Delta Area- Portions of Brack Tract, Terminous Tract, Canal Ranch Tract, and Staten Island",D20,Delta,Partially complete,48.6023,38.154063,-121.484051,https://www.google.com/maps/d/viewer?mid=1eerPYLmEgQBgeRIY0FgZiZMwshAK5ABd,1eerPYLmEgQBgeRIY0FgZiZMwshAK5ABd,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-09,aerial,adult,Dibrom,evening,19:30,22:00,scheduled,,Delta Area- Portions of Empire Tract and Terminous Tract,D29,Delta,Postponed until further notice,12.7919,38.080455,-121.480218,https://www.google.com/maps/d/viewer?mid=1YxdmeEmftJ1kSIV8yZiuneMI0UHy7d3p,1YxdmeEmftJ1kSIV8yZiuneMI0UHy7d3p,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-09,ground,adult,Evergreen 5-25; DeltaGard,evening,19:30,22:00,complete,COMPLETE,Portion of Rural West Lodi,L1,Lodi,"North to Hwy 12, South to Telephone Cut, East to I-5, West to three miles west of I-5 (added Sept. 9, 2021)",20.1046,38.092664,-121.40989,https://www.google.com/maps/d/viewer?mid=10gIMbuxlqr42DMKl4R2gFASKxx5RV0hS,10gIMbuxlqr42DMKl4R2gFASKxx5RV0hS,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-09,aerial,adult,Evergreen 5-25,evening,19:30,22:00,scheduled,,Rural South County including San Joaquin River Club,SC5,South County,Postponed until further notice,21.0777,37.705028,-121.273963,https://www.google.com/maps/d/viewer?mid=1KpIEKoFmhDre_MQygRLEyjAEu4ZHVNXu,1KpIEKoFmhDre_MQygRLEyjAEu4ZHVNXu,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-09,aerial,adult,Evergreen 5-25,evening,19:30,22:00,scheduled,,Rural South County- South of Manteca to San Joaquin and Stanislaus Rivers and East to Austin Rd,SC10,South County,.: Postponed until further notice,15.7895,37.691244,-121.218864,https://www.google.com/maps/d/viewer?mid=14yRwQfb4gCxBGLbuPDUtClMvFosdVN6A,14yRwQfb4gCxBGLbuPDUtClMvFosdVN6A,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-11,ground,adult,Evergreen 5-25; DeltaGard,morning,04:30,07:00,complete,COMPLETE,Portion of North Escalon Area,E18c,Escalon,"North to Mahon Rd., South to Coley Ave. & Jackson Ave., East to Campbell Ave., West to Escalon-Bellota Rd. & Coley Ave.",2.8739,37.801846,-120.987675,https://www.google.com/maps/d/viewer?mid=14ZuypHnp_2Po9DouPe7lPPXtRhiaYP4i,14ZuypHnp_2Po9DouPe7lPPXtRhiaYP4i,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-11,ground,adult,Evergreen 5-25; DeltaGard,morning,04:30,07:00,complete,COMPLETE,Portion of Rural Northeast Escalon,E47,Escalon,"North to Lonetree Rd., South to 1/2 mile south of Lonetree Rd., East to Henry Rd., West to Steinegul Rd.",1.4092,37.823956,-120.951557,https://www.google.com/maps/d/viewer?mid=1juOccYb4KKmECrgdrojDmOl5ZR1EWBKt,1juOccYb4KKmECrgdrojDmOl5ZR1EWBKt,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-13,aerial,adult,Dibrom,evening,19:30,22:00,complete,COMPLETE,Delta Area West of Lodi,D24,Delta,"Portions of Brack Tract, Canal Ranch Tract, Terminous Tract, and Staten Island",20.6698,38.146043,-121.513409,https://www.google.com/maps/d/viewer?mid=1Mu7Z_-wX6WLKRtgA4c0gWL6wphwIzMF1,1Mu7Z_-wX6WLKRtgA4c0gWL6wphwIzMF1,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-13,aerial,adult,Dibrom,evening,19:30,22:00,complete,COMPLETE,Delta Area- Portions of Empire Tract and Terminous Tract,D29,Delta,,12.7919,38.080455,-121.480218,https://www.google.com/maps/d/viewer?mid=1YxdmeEmftJ1kSIV8yZiuneMI0UHy7d3p,1YxdmeEmftJ1kSIV8yZiuneMI0UHy7d3p,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-13,ground,adult,Evergreen 5-25; DeltaGard,evening,19:15,22:00,complete,COMPLETE,Portion of Clements Area,L17,Lodi,"North to Hwy 88, South to E. Stampede Rd., East to Clements Rd., West to Atkins Rd.",3.5494,38.181492,-121.086978,https://www.google.com/maps/d/viewer?mid=1a-s99-9JjYhfRdTtYYH9xaMsyuJebPif,1a-s99-9JjYhfRdTtYYH9xaMsyuJebPif,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-13,ground,adult,Evergreen 5-25; DeltaGard,evening,19:15,22:00,complete,COMPLETE,Portion of Rural South Farmington,E17,Escalon,"North to Little John Creek, South to 1/2 mile south of Skiff Rd., East to Biederman Way, West to Van Allen Rd.",4.8014,37.872198,-121.041213,https://www.google.com/maps/d/viewer?mid=172FaIzWOcywpL8lfe7mjJ8vcPlNupL9U,172FaIzWOcywpL8lfe7mjJ8vcPlNupL9U,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-13,ground,adult,Evergreen 5-25; DeltaGard,evening,19:15,22:00,complete,COMPLETE,Portion of Rural Southeast Escalon Area,E6,Escalon,"North to Greenleaf Rd., South to Stanislaus River, East to Stanislaus River, West to Brennan Rd",1.4408,37.75737,-121.00603,https://www.google.com/maps/d/viewer?mid=1t0mLpgcO74l4M4QIge2qBuA2QAQsmvP0,1t0mLpgcO74l4M4QIge2qBuA2QAQsmvP0,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-13,aerial,adult,Evergreen 5-25,evening,19:30,22:00,complete,COMPLETE,Rural South County including San Joaquin River Club,SC5,South County,,21.0777,37.705028,-121.273963,https://www.google.com/maps/d/viewer?mid=1KpIEKoFmhDre_MQygRLEyjAEu4ZHVNXu,1KpIEKoFmhDre_MQygRLEyjAEu4ZHVNXu,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-13,aerial,adult,Evergreen 5-25,evening,19:30,22:00,complete,COMPLETE,Rural South County- South of Manteca to San Joaquin and Stanislaus Rivers and East to Austin Rd,SC10,South County,.,15.7895,37.691244,-121.218864,https://www.google.com/maps/d/viewer?mid=14yRwQfb4gCxBGLbuPDUtClMvFosdVN6A,14yRwQfb4gCxBGLbuPDUtClMvFosdVN6A,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-14,aerial,adult,Evergreen 5-25,evening,19:30,22:00,complete,COMPLETE,Portion of Rural East Lodi,L19,Lodi,"North to Sargent Rd., South to Live Oak Rd., East to 3.25 miles east of Hwy 88, West to Hwy. 88",31.4825,38.10624,-121.145546,https://www.google.com/maps/d/viewer?mid=1p07lI8hIpY-Fz5cptz93OBTH9OeufUvx,1p07lI8hIpY-Fz5cptz93OBTH9OeufUvx,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-16,aerial,adult,Dibrom,evening,19:30,22:00,complete,COMPLETE,Delta Area West of Lodi,D32,Delta,"Portions of the following tracts: Canal Ranch, Brack, Empire, Terminous, and portions of the following islands: Venice and Bouldin Added 9/15/21",60.8969,38.119973,-121.472047,https://www.google.com/maps/d/viewer?mid=1FtnYHsvxw5GmRG0pTXe1BIISdXCs6hhb,1FtnYHsvxw5GmRG0pTXe1BIISdXCs6hhb,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-16,ground,adult,Evergreen 5-25; DeltaGard,evening,19:15,22:00,complete,COMPLETE,Delta Area: Rural Northwest Stockton,D31,Delta,Portions of Bishop Tract and Rindge Tract 9/15/21,11.2082,38.029497,-121.411619,https://www.google.com/maps/d/viewer?mid=1FdocPSK2tI3AlJvH2n8sAlIXoonGLytK,1FdocPSK2tI3AlJvH2n8sAlIXoonGLytK,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-16,ground,adult,DeltaGard,morning,04:00,06:00,complete,COMPLETE,Portion of Northwest Stockton- Brookside Area,S23,Stockton,"North to W. March Ln., South to Brookside Rd., East to Feather River Dr., West to Brookside Rd",0.7464,37.980025,-121.349699,https://www.google.com/maps/d/viewer?mid=1JNoCNnTgawK0dNM7YpxQIOZZHDmI6jVQ,1JNoCNnTgawK0dNM7YpxQIOZZHDmI6jVQ,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-16,ground,adult,Evergreen 5-25; DeltaGard,evening,19:15,22:00,complete,COMPLETE,Portion of Rural East Escalon,E29,Escalon,"North to OID Canal, South to Hwy 120, East to Victory Ave., West to Henry Rd.",3.7529,37.803345,-120.932621,https://www.google.com/maps/d/viewer?mid=1YdE4wGmIItr1fDrb1unsnlFVmpL_Tx5f,1YdE4wGmIItr1fDrb1unsnlFVmpL_Tx5f,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-16,ground,adult,Evergreen 5-25; DeltaGard,evening,19:15,22:00,complete,COMPLETE,Portion of Rural North Escalon,E32b,Escalon,"North to Dove Rd., South to Lone Tree Rd., East to Steinegul Rd., West to Escalon Bellota Rd.",7.7882,37.83812,-120.980255,https://www.google.com/maps/d/viewer?mid=1pzrd8Hynh63FfYfcz3qOD73R8FLkBC5G,1pzrd8Hynh63FfYfcz3qOD73R8FLkBC5G,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-16,ground,adult,Evergreen 5-25; DeltaGard,evening,19:15,22:00,complete,COMPLETE,Portion of Rural Northeast Tracy,T25,Tracy,"North to Old River, South to Canal Blvd., East to Tom Paine Rd., West to Tom Paine Slough Added 9/15/21",5.4603,37.793245,-121.405338,https://www.google.com/maps/d/viewer?mid=1UO02Wz5MOy9xiqc2-cNkAMv_uzcfGvNv,1UO02Wz5MOy9xiqc2-cNkAMv_uzcfGvNv,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-16,ground,adult,Evergreen 5-25; DeltaGard,evening,19:15,22:00,complete,COMPLETE,Portion of Rural Northwest Lodi,L6,Lodi,"North to Mokelumne River, South to W, Peltier Rd., East to N. Davis Rd., West to Devries Rd. Added 9/15/21",3.5152,38.198337,-121.345706,https://www.google.com/maps/d/viewer?mid=1gL0gCyT5pWlf2zFstm4Y8CinwcUj2lSu,1gL0gCyT5pWlf2zFstm4Y8CinwcUj2lSu,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-16,ground,adult,Evergreen 5-25; DeltaGard,evening,19:15,22:00,complete,COMPLETE,Portion of Rural West Lodi,L1,Lodi,"North to Hwy 12, South to Telephone Cut, East to I-5, West to three miles west of I-5 Added 9/15/21",20.1046,38.092664,-121.40989,https://www.google.com/maps/d/viewer?mid=10gIMbuxlqr42DMKl4R2gFASKxx5RV0hS,10gIMbuxlqr42DMKl4R2gFASKxx5RV0hS,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-16,ground,adult,Evergreen 5-25; DeltaGard,evening,19:15,22:00,complete,COMPLETE,Portion of Rural West Lodi,L2,Lodi,"North to W. Harney Ln., South to Armstrong Rd., East to UPRR, West to Ray Rd. Added 9/15/21",3.608,38.093629,-121.358177,https://www.google.com/maps/d/viewer?mid=1qyqINJ64VL6CFMAUQXpiVPuMDgwqIWnd,1qyqINJ64VL6CFMAUQXpiVPuMDgwqIWnd,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-16,ground,adult,Evergreen 5-25; DeltaGard,evening,19:15,22:00,complete,COMPLETE,Portion of South Manteca,M13,Manteca,"North to Woodward Ave., South to Fig Rd., East to Union Rd., West to Airport Way Added 9/15/21",2.5974,37.76896,-121.242818,https://www.google.com/maps/d/viewer?mid=1iPJE8rppERB2oWrzhW2bHV2NwUTqSoiN,1iPJE8rppERB2oWrzhW2bHV2NwUTqSoiN,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-16,ground,adult,Evergreen 5-25; DeltaGard,evening,19:15,22:00,complete,COMPLETE,Rural South Delta,D30,Delta,"Portions of: Upper Jones Tract, Union Island and Drexler Tract Added 9/15/21",16.8895,37.892875,-121.477942,https://www.google.com/maps/d/viewer?mid=1i5uFt65faYfsvGRy9wf93xfhVs3QmKj_,1i5uFt65faYfsvGRy9wf93xfhVs3QmKj_,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-23,aerial,adult,Dibrom,evening,19:00,22:00,scheduled,,Delta Area,D21,Delta,Portions of both Roberts Island and Jones Tract Partially Complete-Reschedule Pending,17.2152,37.962345,-121.458349,https://www.google.com/maps/d/viewer?mid=1Il586Mwk__gaOLBiVcEwxfD0jd3DWoWI,1Il586Mwk__gaOLBiVcEwxfD0jd3DWoWI,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-23,aerial,adult,Dibrom,evening,19:00,22:00,complete,COMPLETE,Delta Area,D4(b),Delta,"Portions of Brack Tract, Canal Ranch, and Terminous Tract",18.4193,38.152114,-121.464831,https://www.google.com/maps/d/viewer?mid=1w4m0HR6_JrxOswRP87KSFQ6pt7llvfG7,1w4m0HR6_JrxOswRP87KSFQ6pt7llvfG7,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-23,aerial,adult,Dibrom,evening,19:00,22:00,complete,COMPLETE,Portion of Rural South County,SC10,South County,South of Manteca to San Joaquin and Stanislaus Rivers and East to Austin Rd.,15.7895,37.691244,-121.218864,https://www.google.com/maps/d/viewer?mid=14yRwQfb4gCxBGLbuPDUtClMvFosdVN6A,14yRwQfb4gCxBGLbuPDUtClMvFosdVN6A,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-24,ground,adult,Evergreen 5-25; DeltaGard,morning,04:30,07:00,complete,COMPLETE,Portion of Lockeford,L20,Lodi,"North to Hwy 88, South to Brandt Rd., East to one mile east of Jack Tone Rd., West to Jack Tone Rd. Added 9/23/21",4.1045,38.156353,-121.143533,https://www.google.com/maps/d/viewer?mid=1QS2-HBcpX3Owbe7m5wVgAC7lve9gkmqN,1QS2-HBcpX3Owbe7m5wVgAC7lve9gkmqN,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-24,ground,adult,Evergreen 5-25; DeltaGard,morning,04:30,07:00,complete,COMPLETE,Portion of Rural East Escalon,E29,Escalon,"North to OID Canal, South to Hwy 120, East to Victory Ave., West to Henry Rd. Added 9/23/21",3.7529,37.803345,-120.932621,https://www.google.com/maps/d/viewer?mid=1YdE4wGmIItr1fDrb1unsnlFVmpL_Tx5f,1YdE4wGmIItr1fDrb1unsnlFVmpL_Tx5f,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-24,ground,adult,Evergreen 5-25; DeltaGard,morning,04:30,07:00,complete,COMPLETE,Portion of Rural East Lodi,L3,Lodi,"North to E. Sargent Rd., South to E. Harney Ln., East to one mile east of Tully Rd., West to Tully Rd. Added 9/23/21",5.6911,38.117387,-121.123846,https://www.google.com/maps/d/viewer?mid=1CcmBWbKNLi71Ywn0Ll8_JToDyRF1e86i,1CcmBWbKNLi71Ywn0Ll8_JToDyRF1e86i,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-24,ground,adult,Evergreen 5-25; DeltaGard,morning,04:30,07:00,complete,COMPLETE,Portion of Rural East Ripon,R6,Ripon,"North to East River Rd., South to Stanislaus River, East to Sexton Rd., West to Wagner Rd. Added 9/23/21",8.2511,37.749998,-121.062134,https://www.google.com/maps/d/viewer?mid=1YL9H_Hvsk8cDWeuU1zLV1nZCaWJG3bh-,1YL9H_Hvsk8cDWeuU1zLV1nZCaWJG3bh-,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-24,ground,adult,Evergreen 5-25; DeltaGard,morning,04:30,07:00,complete,COMPLETE,Portion of the Thornton Area,TH-1,Thornton,"North to N. New Hope Rd., South to W. Kile Rd., East to Kile Rd., West to 1/2 mile East of Blossom Rd.",5.504,38.21644,-121.422553,https://www.google.com/maps/d/viewer?mid=14kuLQkUBpE4Cc5VUL8qn4sgI_ap6t6zg,14kuLQkUBpE4Cc5VUL8qn4sgI_ap6t6zg,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-25,ground,adult,DeltaGard,morning,04:30,07:30,complete,COMPLETE,South of Linden in Peters Area,LN1,Linden,"North to Milton Rd., South to Dietrich Rd., East to S. Hewitt Rd., West to Dietrich Rd.",6.8929,37.969293,-121.048624,https://www.google.com/maps/d/viewer?mid=1R_RiNEfMd4G8SeShcRgdl-KMMcDs82Q4,1R_RiNEfMd4G8SeShcRgdl-KMMcDs82Q4,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-30,aerial,adult,Evergreen 5-25,evening,19:00,22:00,complete,COMPLETE,Delta Area,D14,Delta,"Portions of: Brack Tract, Terminous Tract, and Empire Tract",42.3253,38.114859,-121.466947,https://www.google.com/maps/d/viewer?mid=1CM0QIkUKKvykwZ_rnzU3pVb_JJ8EqPJo,1CM0QIkUKKvykwZ_rnzU3pVb_JJ8EqPJo,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-30,aerial,adult,Evergreen 5-25,evening,19:00,22:00,complete,COMPLETE,Delta Area,D33,Delta,Portion of Staten Island,10.7902,38.184394,-121.513032,https://www.google.com/maps/d/viewer?mid=1VKiPBFn9SOGvcRePaBD10Y12H9kOqvVI,1VKiPBFn9SOGvcRePaBD10Y12H9kOqvVI,wayback:20211016055904,2026-07-27T10:51:22Z
2021-09-30,aerial,adult,Dibrom,evening,19:00,22:00,complete,COMPLETE,Portion of Rural South County,SC10,South County,South of Manteca to San Joaquin and Stanislaus Rivers and East to Austin Rd.,15.7895,37.691244,-121.218864,https://www.google.com/maps/d/viewer?mid=14yRwQfb4gCxBGLbuPDUtClMvFosdVN6A,14yRwQfb4gCxBGLbuPDUtClMvFosdVN6A,wayback:20211016055904,2026-07-27T10:51:22Z
2021-10-01,ground,adult,Evergreen 5-25; DeltaGard,morning,04:00,07:00,complete,COMPLETE,Portion of Rural North Escalon,E32b,Escalon,"North to Dove Rd., South to Lone Tree Rd., East to Steinegul Rd., West to Escalon Bellota Rd.",7.7882,37.83812,-120.980255,https://www.google.com/maps/d/viewer?mid=1pzrd8Hynh63FfYfcz3qOD73R8FLkBC5G,1pzrd8Hynh63FfYfcz3qOD73R8FLkBC5G,wayback:20211016055904,2026-07-27T10:51:22Z
2021-10-01,ground,adult,Evergreen 5-25; DeltaGard,morning,04:00,07:00,complete,COMPLETE,Portion of Rural West Ripon,R4b,Ripon,"North to W. Ripon Rd. and Hutchinson Rd., South to E. Moncure Rd., East to Mohler Rd., West to S. Frederick Ave. & Austin Rd.",3.8198,37.727415,-121.162603,https://www.google.com/maps/d/viewer?mid=1n4xsRgDHiekiDAfHAshvFPQZ7mnXdBMP,1n4xsRgDHiekiDAfHAshvFPQZ7mnXdBMP,wayback:20211016055904,2026-07-27T10:51:22Z
2021-10-01,ground,adult,Evergreen 5-25; DeltaGard,morning,04:00,07:00,complete,COMPLETE,Portion of Southeast Ripon,R7,Ripon,"North to California St., South to Reynolds Ave., East to Stanislaus River, West to Hwy 99",0.6856,37.739101,-121.115917,https://www.google.com/maps/d/viewer?mid=1HzyOlrVrI9rQS7YHzkDj0Q1AYORy-Tti,1HzyOlrVrI9rQS7YHzkDj0Q1AYORy-Tti,wayback:20211016055904,2026-07-27T10:51:22Z
2021-10-05,ground,adult,DeltaGard,morning,04:00,06:00,complete,COMPLETE,Portion of the Brookside Area,S18,Stockton,,0.1934,37.978459,-121.346315,https://www.google.com/maps/d/viewer?mid=1HT2qwVHbN9k8GVX6E6p2dkRa91virreA,1HT2qwVHbN9k8GVX6E6p2dkRa91virreA,wayback:20211016055904,2026-07-27T10:51:22Z
2021-10-05,ground,adult,Evergreen 5-25; DeltaGard,evening,19:00,22:00,complete,COMPLETE,Ripon Sewer,R2,Ripon,"North to Doak Rd., South to Stanislaus County Line, East to Stockton Ave., West to Robert Ave.",0.7947,37.726509,-121.130382,https://www.google.com/maps/d/viewer?mid=1UVI-M5eTIEkrLZvrJx2Qwxb6K_VYNYkN,1UVI-M5eTIEkrLZvrJx2Qwxb6K_VYNYkN,wayback:20211016055904,2026-07-27T10:51:22Z
2021-10-05,ground,adult,Evergreen 5-25; DeltaGard,evening,19:00,22:00,complete,COMPLETE,Spring Creek Golf and Country Club,R3,Ripon,,0.4436,37.743511,-121.10244,https://www.google.com/maps/d/viewer?mid=1TWaD-FWkhMWLKBWeREadXtCfLIxTRUoF,1TWaD-FWkhMWLKBWeREadXtCfLIxTRUoF,wayback:20211016055904,2026-07-27T10:51:22Z
2021-10-05,ground,adult,Evergreen 5-25; DeltaGard,evening,19:00,22:00,complete,COMPLETE,West Ripon and South Manteca,SC12,South County,,39.5365,37.707292,-121.201449,https://www.google.com/maps/d/viewer?mid=1xY_NM7SqMbV4LJ85R4eZoBPh4MgjshC2,1xY_NM7SqMbV4LJ85R4eZoBPh4MgjshC2,wayback:20211016055904,2026-07-27T10:51:22Z
2021-10-06,aerial,adult,Dibrom,evening,19:00,22:00,complete,COMPLETE,Brack Track,D32A,Delta,(Added 10/5/21),9.9765,38.158437,-121.444175,https://www.google.com/maps/d/viewer?mid=1q3UOlCS7KtOFsLYlJKcDbKaI-J3jsvbr,1q3UOlCS7KtOFsLYlJKcDbKaI-J3jsvbr,wayback:20211016055904,2026-07-27T10:51:22Z
2021-10-06,ground,larval,VectoBac WDG,morning,04:00,06:00,complete,COMPLETE,Portion of Brookside Area,S18,Stockton,(Added 10/5/21),0.1934,37.978459,-121.346315,https://www.google.com/maps/d/viewer?mid=1HT2qwVHbN9k8GVX6E6p2dkRa91virreA,1HT2qwVHbN9k8GVX6E6p2dkRa91virreA,wayback:20211016055904,2026-07-27T10:51:22Z
